id,Description ,domain,gd,gd_val,q,q_val,um,um_val,geo,geo_val,country,search_source,source_val,expected_response,,User-Agent
3342,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2803,um,4,iptest,5.100.176.1,no,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3343,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2804,um,4,iptest,2.248.0.1,se,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3344,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2805,um,4,iptest,5.44.127.255,ch,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3345,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2806,um,4,iptest,1.36.0.1,hk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3346,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2807,um,4,iptest,1.22.0.1,in,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3347,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2808,um,4,iptest,27.111.32.1,id,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3348,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2809,um,4,iptest,1.32.0.0,my,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3349,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2810,um,4,iptest,27.108.0.1,ph,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3350,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2811,um,4,iptest,14.100.0.1,sg,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3351,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2812,um,4,iptest,1.200.0.1,tw,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3352,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2813,um,4,iptest,1.10.128.1,th,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3353,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2814,um,4,iptest,112.72.127.255,vn,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3354,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2815,um,4,iptest,31.31.128.1,be,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3355,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2816,um,4,iptest,152.204.0.1,co,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3356,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2817,um,4,iptest,46.51.128.0,ie,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3357,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2818,um,5,iptest,24.232.255.255,ar,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3358,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2819,um,5,iptest,146.155.0.1,cl,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3359,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2820,um,5,iptest,132.247.0.1,mx,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3360,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2821,um,5,iptest,132.184.0.1,pe,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3361,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2822,um,5,iptest,129.90.255.255,ve,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3362,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2823,um,5,iptest,143.54.0.1,br,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3363,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2824,um,5,iptest,5.198.144.2,at,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3364,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2825,um,5,iptest,2.128.0.2,dk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3365,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2826,um,5,iptest,37.33.0.1,fi,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3366,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2827,um,5,iptest,5.100.176.1,no,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3367,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2828,um,5,iptest,2.248.0.1,se,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3368,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2829,um,5,iptest,5.44.127.255,ch,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3369,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2830,um,5,iptest,1.36.0.1,hk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3370,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2831,um,5,iptest,1.22.0.1,in,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3371,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2832,um,5,iptest,27.111.32.1,id,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3372,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2833,um,5,iptest,1.32.0.0,my,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3373,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2834,um,5,iptest,27.108.0.1,ph,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3374,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2835,um,5,iptest,14.100.0.1,sg,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3375,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2836,um,5,iptest,1.200.0.1,tw,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3376,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2837,um,5,iptest,1.10.128.1,th,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3377,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2838,um,5,iptest,112.72.127.255,vn,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3378,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2839,um,5,iptest,31.31.128.1,be,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3379,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2840,um,5,iptest,152.204.0.1,co,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3380,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2841,um,5,iptest,46.51.128.0,ie,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3381,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2842,um,6,iptest,24.232.255.255,ar,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3382,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2843,um,6,iptest,146.155.0.1,cl,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3383,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2844,um,6,iptest,132.247.0.1,mx,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3384,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2845,um,6,iptest,132.184.0.1,pe,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3385,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2846,um,6,iptest,129.90.255.255,ve,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3386,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2847,um,6,iptest,143.54.0.1,br,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3387,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2848,um,6,iptest,5.198.144.2,at,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3388,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2849,um,6,iptest,2.128.0.2,dk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3389,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2850,um,6,iptest,37.33.0.1,fi,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3390,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2851,um,6,iptest,5.100.176.1,no,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3391,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2852,um,6,iptest,2.248.0.1,se,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3392,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2853,um,6,iptest,5.44.127.255,ch,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3393,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2854,um,6,iptest,1.36.0.1,hk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3394,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2855,um,6,iptest,1.22.0.1,in,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3395,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2856,um,6,iptest,27.111.32.1,id,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3396,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2857,um,6,iptest,1.32.0.0,my,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3397,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2858,um,6,iptest,27.108.0.1,ph,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3398,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2859,um,6,iptest,14.100.0.1,sg,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3399,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2860,um,6,iptest,1.200.0.1,tw,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3400,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2861,um,6,iptest,1.10.128.1,th,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3401,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2862,um,6,iptest,112.72.127.255,vn,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3402,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2863,um,6,iptest,31.31.128.1,be,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3403,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2864,um,6,iptest,152.204.0.1,co,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3404,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2865,um,6,iptest,46.51.128.0,ie,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3405,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2866,um,7,iptest,24.232.255.255,ar,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3406,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2867,um,7,iptest,146.155.0.1,cl,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3407,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2868,um,7,iptest,132.247.0.1,mx,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3408,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2869,um,7,iptest,132.184.0.1,pe,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3409,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2870,um,7,iptest,129.90.255.255,ve,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3410,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2871,um,7,iptest,143.54.0.1,br,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3411,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2872,um,7,iptest,5.198.144.2,at,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3412,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2873,um,7,iptest,2.128.0.2,dk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3413,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2874,um,7,iptest,37.33.0.1,fi,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3414,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2875,um,7,iptest,5.100.176.1,no,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3415,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2876,um,7,iptest,2.248.0.1,se,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3416,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2877,um,7,iptest,5.44.127.255,ch,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3417,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2878,um,7,iptest,1.36.0.1,hk,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3418,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2879,um,7,iptest,1.22.0.1,in,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
3419,Allocation mode 18,se-i-search-app.us-east-1.elasticbeanstalk.com/Results.aspx,ctid,SY1000152,q,test2880,um,7,iptest,27.111.32.1,id,,,google.com,,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Mobile Safari/537.36"
